file_id,score_level,num_sent,word_count,average_sent_length,count_the,count_this,count_that,count_these,count_those,count_a,count_an,count_one,freq_the,freq_this,freq_that,freq_these,freq_those,freq_a,freq_an,freq_one
1295067,medium,21,383,0.05483028720626632,15,2,6,1,0,1,0,3,0.0391644908616188,0.005221932114882507,0.015665796344647518,0.0026109660574412533,0.0,0.0026109660574412533,0.0,0.007832898172323759
1299271,low,9,149,0.06040268456375839,3,1,3,0,0,4,0,0,0.020134228187919462,0.006711409395973154,0.020134228187919462,0.0,0.0,0.026845637583892617,0.0,0.0
1299460,medium,22,331,0.06646525679758308,37,1,2,0,0,7,0,0,0.11178247734138973,0.0030211480362537764,0.006042296072507553,0.0,0.0,0.021148036253776436,0.0,0.0
1302106,medium,16,299,0.05351170568561873,14,0,7,1,4,6,0,0,0.046822742474916385,0.0,0.023411371237458192,0.0033444816053511705,0.013377926421404682,0.020066889632107024,0.0,0.0
130222,medium,16,335,0.04776119402985075,22,0,5,2,0,2,0,0,0.06567164179104477,0.0,0.014925373134328358,0.005970149253731343,0.0,0.005970149253731343,0.0,0.0
1302467,low,11,220,0.05,7,1,4,0,0,0,0,2,0.031818181818181815,0.004545454545454545,0.01818181818181818,0.0,0.0,0.0,0.0,0.00909090909090909
1302839,medium,13,292,0.04452054794520548,10,2,7,1,1,10,0,11,0.03424657534246575,0.00684931506849315,0.023972602739726026,0.003424657534246575,0.003424657534246575,0.03424657534246575,0.0,0.03767123287671233
1303755,medium,20,268,0.07462686567164178,4,1,3,0,0,7,0,0,0.014925373134328358,0.0037313432835820895,0.011194029850746268,0.0,0.0,0.026119402985074626,0.0,0.0
1304031,high,14,347,0.040345821325648415,12,0,12,0,0,2,0,0,0.0345821325648415,0.0,0.0345821325648415,0.0,0.0,0.005763688760806916,0.0,0.0
1304821,high,18,328,0.054878048780487805,20,2,4,4,0,3,2,2,0.06097560975609756,0.006097560975609756,0.012195121951219513,0.012195121951219513,0.0,0.009146341463414634,0.006097560975609756,0.006097560975609756
1305928,high,17,365,0.04657534246575343,25,1,5,1,0,2,0,0,0.0684931506849315,0.0027397260273972603,0.0136986301369863,0.0027397260273972603,0.0,0.005479452054794521,0.0,0.0
1306607,high,14,294,0.047619047619047616,4,1,6,1,0,2,0,0,0.013605442176870748,0.003401360544217687,0.02040816326530612,0.003401360544217687,0.0,0.006802721088435374,0.0,0.0
1313262,medium,18,302,0.059602649006622516,8,7,7,0,1,11,1,0,0.026490066225165563,0.023178807947019868,0.023178807947019868,0.0,0.0033112582781456954,0.03642384105960265,0.0033112582781456954,0.0
1314094,high,20,395,0.05063291139240506,15,0,10,2,2,10,0,1,0.0379746835443038,0.0,0.02531645569620253,0.005063291139240506,0.005063291139240506,0.02531645569620253,0.0,0.002531645569620253
1314405,high,20,334,0.059880239520958084,27,1,5,0,0,1,0,0,0.08083832335329341,0.0029940119760479044,0.014970059880239521,0.0,0.0,0.0029940119760479044,0.0,0.0
1318064,medium,13,204,0.06372549019607843,8,1,4,0,0,0,0,2,0.0392156862745098,0.004901960784313725,0.0196078431372549,0.0,0.0,0.0,0.0,0.00980392156862745
1318929,high,19,422,0.045023696682464455,22,4,4,0,0,22,0,8,0.052132701421800945,0.009478672985781991,0.009478672985781991,0.0,0.0,0.052132701421800945,0.0,0.018957345971563982
1322168,medium,24,308,0.07792207792207792,16,0,1,0,0,5,0,0,0.05194805194805195,0.0,0.003246753246753247,0.0,0.0,0.016233766233766232,0.0,0.0
1323900,medium,16,300,0.05333333333333334,14,1,6,0,0,12,0,1,0.04666666666666667,0.0033333333333333335,0.02,0.0,0.0,0.04,0.0,0.0033333333333333335
1327245,medium,20,342,0.05847953216374269,22,2,2,1,0,10,0,1,0.06432748538011696,0.005847953216374269,0.005847953216374269,0.0029239766081871343,0.0,0.029239766081871343,0.0,0.0029239766081871343
1327693,high,15,316,0.04746835443037975,9,2,1,0,2,11,2,5,0.028481012658227847,0.006329113924050633,0.0031645569620253164,0.0,0.006329113924050633,0.03481012658227848,0.006329113924050633,0.015822784810126583
1328828,medium,16,322,0.049689440993788817,10,2,7,0,1,3,1,0,0.031055900621118012,0.006211180124223602,0.021739130434782608,0.0,0.003105590062111801,0.009316770186335404,0.003105590062111801,0.0
1329399,medium,10,229,0.043668122270742356,11,0,5,0,0,2,0,0,0.048034934497816595,0.0,0.021834061135371178,0.0,0.0,0.008733624454148471,0.0,0.0
1332708,medium,16,349,0.045845272206303724,19,0,8,1,0,8,3,0,0.054441260744985676,0.0,0.022922636103151862,0.0028653295128939827,0.0,0.022922636103151862,0.008595988538681949,0.0
1332898,medium,17,343,0.04956268221574344,7,2,4,1,0,0,0,4,0.02040816326530612,0.0058309037900874635,0.011661807580174927,0.0029154518950437317,0.0,0.0,0.0,0.011661807580174927
1333442,medium,10,290,0.034482758620689655,4,4,3,0,0,1,0,0,0.013793103448275862,0.013793103448275862,0.010344827586206896,0.0,0.0,0.0034482758620689655,0.0,0.0
1334380,high,20,306,0.06535947712418301,11,0,8,1,0,6,1,10,0.03594771241830065,0.0,0.026143790849673203,0.0032679738562091504,0.0,0.0196078431372549,0.0032679738562091504,0.032679738562091505
1335119,high,18,340,0.052941176470588235,21,2,9,0,0,5,4,0,0.061764705882352944,0.0058823529411764705,0.026470588235294117,0.0,0.0,0.014705882352941176,0.011764705882352941,0.0
1336852,high,28,485,0.0577319587628866,27,0,4,0,4,2,0,0,0.05567010309278351,0.0,0.008247422680412371,0.0,0.008247422680412371,0.004123711340206186,0.0,0.0
133707,medium,19,325,0.05846153846153846,20,0,5,0,0,2,0,0,0.06153846153846154,0.0,0.015384615384615385,0.0,0.0,0.006153846153846154,0.0,0.0
1341859,medium,33,563,0.0586145648312611,15,1,9,0,0,7,1,4,0.02664298401420959,0.0017761989342806395,0.015985790408525755,0.0,0.0,0.012433392539964476,0.0017761989342806395,0.007104795737122558
1342967,low,14,231,0.06060606060606061,8,4,2,0,0,3,0,2,0.03463203463203463,0.017316017316017316,0.008658008658008658,0.0,0.0,0.012987012987012988,0.0,0.008658008658008658
1347639,medium,21,279,0.07526881720430108,15,4,4,0,1,2,0,2,0.053763440860215055,0.014336917562724014,0.014336917562724014,0.0,0.0035842293906810036,0.007168458781362007,0.0,0.007168458781362007
1349217,high,18,355,0.05070422535211268,18,3,10,0,0,6,1,0,0.05070422535211268,0.008450704225352112,0.028169014084507043,0.0,0.0,0.016901408450704224,0.0028169014084507044,0.0
1352604,low,13,303,0.0429042904290429,6,3,3,0,0,0,0,2,0.019801980198019802,0.009900990099009901,0.009900990099009901,0.0,0.0,0.0,0.0,0.006600660066006601
1352771,medium,14,241,0.058091286307053944,16,0,3,0,0,4,0,2,0.06639004149377593,0.0,0.012448132780082987,0.0,0.0,0.016597510373443983,0.0,0.008298755186721992
1354231,medium,23,358,0.06424581005586592,16,1,2,0,0,1,0,1,0.0446927374301676,0.002793296089385475,0.00558659217877095,0.0,0.0,0.002793296089385475,0.0,0.002793296089385475
135427,medium,19,334,0.05688622754491018,13,0,5,2,0,10,2,2,0.038922155688622756,0.0,0.014970059880239521,0.005988023952095809,0.0,0.029940119760479042,0.005988023952095809,0.005988023952095809
1358050,medium,12,309,0.038834951456310676,11,6,4,0,0,2,0,6,0.03559870550161812,0.019417475728155338,0.012944983818770227,0.0,0.0,0.006472491909385114,0.0,0.019417475728155338
1358886,medium,18,316,0.056962025316455694,14,6,6,0,0,8,2,1,0.04430379746835443,0.0189873417721519,0.0189873417721519,0.0,0.0,0.02531645569620253,0.006329113924050633,0.0031645569620253164
1359280,medium,20,300,0.06666666666666667,15,3,4,1,0,6,1,1,0.05,0.01,0.013333333333333334,0.0033333333333333335,0.0,0.02,0.0033333333333333335,0.0033333333333333335
136035,medium,12,247,0.048582995951417005,17,0,3,0,0,2,0,0,0.06882591093117409,0.0,0.012145748987854251,0.0,0.0,0.008097165991902834,0.0,0.0
1360982,low,20,298,0.06711409395973154,22,0,1,0,0,7,2,0,0.0738255033557047,0.0,0.003355704697986577,0.0,0.0,0.02348993288590604,0.006711409395973154,0.0
136109,medium,27,327,0.08256880733944955,15,2,1,0,0,11,0,0,0.045871559633027525,0.0061162079510703364,0.0030581039755351682,0.0,0.0,0.03363914373088685,0.0,0.0
1361756,medium,17,343,0.04956268221574344,28,0,9,0,1,11,0,1,0.08163265306122448,0.0,0.026239067055393587,0.0,0.0029154518950437317,0.03206997084548105,0.0,0.0029154518950437317
1362211,medium,18,364,0.04945054945054945,19,3,5,1,0,20,0,0,0.0521978021978022,0.008241758241758242,0.013736263736263736,0.0027472527472527475,0.0,0.054945054945054944,0.0,0.0
1362751,medium,15,224,0.06696428571428571,11,4,4,0,0,3,3,1,0.049107142857142856,0.017857142857142856,0.017857142857142856,0.0,0.0,0.013392857142857142,0.013392857142857142,0.004464285714285714
1363228,medium,18,306,0.058823529411764705,11,1,5,1,1,4,0,2,0.03594771241830065,0.0032679738562091504,0.016339869281045753,0.0032679738562091504,0.0032679738562091504,0.013071895424836602,0.0,0.006535947712418301
136346,low,9,355,0.02535211267605634,36,3,13,0,0,9,0,0,0.10140845070422536,0.008450704225352112,0.036619718309859155,0.0,0.0,0.02535211267605634,0.0,0.0
1364304,medium,19,328,0.057926829268292686,24,0,6,0,0,1,0,0,0.07317073170731707,0.0,0.018292682926829267,0.0,0.0,0.003048780487804878,0.0,0.0
1366347,medium,21,285,0.07368421052631578,21,1,4,1,0,6,0,0,0.07368421052631578,0.0035087719298245615,0.014035087719298246,0.0035087719298245615,0.0,0.021052631578947368,0.0,0.0
1369110,medium,18,377,0.04774535809018567,6,5,5,0,1,7,1,3,0.015915119363395226,0.013262599469496022,0.013262599469496022,0.0,0.002652519893899204,0.01856763925729443,0.002652519893899204,0.007957559681697613
1370765,high,18,282,0.06382978723404255,26,0,4,0,0,1,0,1,0.09219858156028368,0.0,0.014184397163120567,0.0,0.0,0.0035460992907801418,0.0,0.0035460992907801418
1371749,low,25,249,0.10040160642570281,11,1,8,0,0,3,0,4,0.04417670682730924,0.004016064257028112,0.0321285140562249,0.0,0.0,0.012048192771084338,0.0,0.01606425702811245
1378284,medium,13,304,0.04276315789473684,30,0,5,1,0,1,0,1,0.09868421052631579,0.0,0.01644736842105263,0.003289473684210526,0.0,0.003289473684210526,0.0,0.003289473684210526
1379675,medium,13,309,0.042071197411003236,19,2,8,0,1,4,1,3,0.061488673139158574,0.006472491909385114,0.025889967637540454,0.0,0.003236245954692557,0.012944983818770227,0.003236245954692557,0.009708737864077669
1379718,low,9,252,0.03571428571428571,26,0,3,0,0,2,0,1,0.10317460317460317,0.0,0.011904761904761904,0.0,0.0,0.007936507936507936,0.0,0.003968253968253968
1382402,medium,19,459,0.04139433551198257,27,0,8,0,0,17,5,0,0.058823529411764705,0.0,0.017429193899782137,0.0,0.0,0.037037037037037035,0.010893246187363835,0.0
1384742,high,19,389,0.04884318766066838,26,1,8,3,0,7,2,0,0.06683804627249357,0.002570694087403599,0.02056555269922879,0.007712082262210797,0.0,0.017994858611825194,0.005141388174807198,0.0
1386341,medium,21,325,0.06461538461538462,14,0,8,1,0,4,2,0,0.043076923076923075,0.0,0.024615384615384615,0.003076923076923077,0.0,0.012307692307692308,0.006153846153846154,0.0
1386885,medium,21,301,0.06976744186046512,10,4,1,0,1,11,0,2,0.03322259136212625,0.013289036544850499,0.0033222591362126247,0.0,0.0033222591362126247,0.036544850498338874,0.0,0.006644518272425249
1387104,medium,15,323,0.04643962848297214,23,0,4,0,0,5,0,1,0.07120743034055728,0.0,0.01238390092879257,0.0,0.0,0.015479876160990712,0.0,0.0030959752321981426
1387160,medium,14,297,0.04713804713804714,12,0,4,0,0,3,0,6,0.04040404040404041,0.0,0.013468013468013467,0.0,0.0,0.010101010101010102,0.0,0.020202020202020204
1388174,medium,11,239,0.04602510460251046,2,3,3,0,0,9,0,2,0.008368200836820083,0.012552301255230125,0.012552301255230125,0.0,0.0,0.03765690376569038,0.0,0.008368200836820083
1388232,medium,24,297,0.08080808080808081,10,1,2,0,0,5,0,1,0.03367003367003367,0.003367003367003367,0.006734006734006734,0.0,0.0,0.016835016835016835,0.0,0.003367003367003367
139592,medium,19,354,0.05367231638418079,23,2,3,1,1,8,0,0,0.06497175141242938,0.005649717514124294,0.00847457627118644,0.002824858757062147,0.002824858757062147,0.022598870056497175,0.0,0.0
139743,high,26,434,0.059907834101382486,25,2,10,0,0,21,0,2,0.0576036866359447,0.004608294930875576,0.02304147465437788,0.0,0.0,0.04838709677419355,0.0,0.004608294930875576
1402357,medium,24,324,0.07407407407407407,27,0,4,0,0,14,0,2,0.08333333333333333,0.0,0.012345679012345678,0.0,0.0,0.043209876543209874,0.0,0.006172839506172839
1403787,medium,14,339,0.04129793510324484,16,2,6,0,0,5,0,0,0.0471976401179941,0.0058997050147492625,0.017699115044247787,0.0,0.0,0.014749262536873156,0.0,0.0
1404380,medium,15,305,0.04918032786885246,13,0,3,0,0,3,1,0,0.04262295081967213,0.0,0.009836065573770493,0.0,0.0,0.009836065573770493,0.003278688524590164,0.0
1405607,medium,13,303,0.0429042904290429,14,1,3,0,0,5,0,1,0.0462046204620462,0.0033003300330033004,0.009900990099009901,0.0,0.0,0.0165016501650165,0.0,0.0033003300330033004
1406462,high,24,413,0.05811138014527845,20,2,8,1,0,15,1,2,0.048426150121065374,0.004842615012106538,0.01937046004842615,0.002421307506053269,0.0,0.03631961259079903,0.002421307506053269,0.004842615012106538
1409265,high,22,395,0.05569620253164557,12,2,6,0,0,17,0,1,0.030379746835443037,0.005063291139240506,0.015189873417721518,0.0,0.0,0.043037974683544304,0.0,0.002531645569620253
1410631,medium,18,303,0.0594059405940594,7,4,5,0,0,11,1,3,0.0231023102310231,0.013201320132013201,0.0165016501650165,0.0,0.0,0.036303630363036306,0.0033003300330033004,0.009900990099009901
1410658,medium,18,328,0.054878048780487805,6,6,7,0,0,10,0,1,0.018292682926829267,0.018292682926829267,0.021341463414634148,0.0,0.0,0.03048780487804878,0.0,0.003048780487804878
1412511,medium,15,277,0.05415162454873646,15,0,4,1,0,14,0,0,0.05415162454873646,0.0,0.01444043321299639,0.0036101083032490976,0.0,0.05054151624548736,0.0,0.0
1412682,medium,16,388,0.041237113402061855,31,0,15,0,0,8,0,0,0.07989690721649484,0.0,0.03865979381443299,0.0,0.0,0.020618556701030927,0.0,0.0
141650,medium,19,258,0.07364341085271318,21,2,0,0,0,0,0,0,0.08139534883720931,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.0
1418894,medium,23,328,0.0701219512195122,14,1,11,0,0,5,0,0,0.042682926829268296,0.003048780487804878,0.03353658536585366,0.0,0.0,0.01524390243902439,0.0,0.0
1419598,medium,26,371,0.07008086253369272,8,3,2,0,0,2,0,0,0.0215633423180593,0.008086253369272238,0.005390835579514825,0.0,0.0,0.005390835579514825,0.0,0.0
1425368,medium,22,364,0.06043956043956044,15,0,4,0,0,13,1,0,0.04120879120879121,0.0,0.01098901098901099,0.0,0.0,0.03571428571428571,0.0027472527472527475,0.0
1428321,high,22,430,0.05116279069767442,16,1,11,0,0,6,1,2,0.037209302325581395,0.002325581395348837,0.02558139534883721,0.0,0.0,0.013953488372093023,0.002325581395348837,0.004651162790697674
1443965,high,26,336,0.07738095238095238,22,3,3,0,1,5,3,0,0.06547619047619048,0.008928571428571428,0.008928571428571428,0.0,0.002976190476190476,0.01488095238095238,0.008928571428571428,0.0
1445231,medium,18,313,0.05750798722044728,21,0,2,0,0,11,0,0,0.0670926517571885,0.0,0.006389776357827476,0.0,0.0,0.03514376996805112,0.0,0.0
1447096,low,23,232,0.09913793103448276,12,1,2,0,0,7,0,1,0.05172413793103448,0.004310344827586207,0.008620689655172414,0.0,0.0,0.03017241379310345,0.0,0.004310344827586207
1451465,high,17,285,0.05964912280701754,11,2,2,0,1,10,0,2,0.03859649122807018,0.007017543859649123,0.007017543859649123,0.0,0.0035087719298245615,0.03508771929824561,0.0,0.007017543859649123
1452938,high,14,376,0.03723404255319149,27,1,7,0,0,9,3,0,0.07180851063829788,0.0026595744680851063,0.018617021276595744,0.0,0.0,0.023936170212765957,0.007978723404255319,0.0
1459676,low,7,251,0.027888446215139442,12,1,3,2,0,2,0,0,0.04780876494023904,0.00398406374501992,0.01195219123505976,0.00796812749003984,0.0,0.00796812749003984,0.0,0.0
1460903,medium,11,249,0.04417670682730924,17,0,1,0,0,16,0,0,0.06827309236947791,0.0,0.004016064257028112,0.0,0.0,0.0642570281124498,0.0,0.0
1461704,medium,16,319,0.050156739811912224,20,1,8,1,0,26,1,0,0.06269592476489028,0.003134796238244514,0.025078369905956112,0.003134796238244514,0.0,0.08150470219435736,0.003134796238244514,0.0
1462587,high,34,579,0.05872193436960276,26,0,4,0,0,11,2,1,0.044905008635578586,0.0,0.0069084628670120895,0.0,0.0,0.018998272884283247,0.0034542314335060447,0.0017271157167530224
146304,high,16,308,0.05194805194805195,19,0,0,0,2,6,3,1,0.06168831168831169,0.0,0.0,0.0,0.006493506493506494,0.01948051948051948,0.00974025974025974,0.003246753246753247
1466256,low,4,311,0.012861736334405145,12,0,1,2,3,6,0,1,0.03858520900321544,0.0,0.003215434083601286,0.006430868167202572,0.00964630225080386,0.01929260450160772,0.0,0.003215434083601286
1468002,high,19,384,0.049479166666666664,16,2,3,1,1,9,2,1,0.041666666666666664,0.005208333333333333,0.0078125,0.0026041666666666665,0.0026041666666666665,0.0234375,0.005208333333333333,0.0026041666666666665
1472470,high,20,384,0.052083333333333336,8,0,3,0,1,8,2,6,0.020833333333333332,0.0,0.0078125,0.0,0.0026041666666666665,0.020833333333333332,0.005208333333333333,0.015625
1474964,medium,15,249,0.060240963855421686,32,2,1,1,0,2,0,0,0.1285140562248996,0.008032128514056224,0.004016064257028112,0.004016064257028112,0.0,0.008032128514056224,0.0,0.0
1477226,medium,20,360,0.05555555555555555,19,1,8,0,0,1,0,2,0.05277777777777778,0.002777777777777778,0.022222222222222223,0.0,0.0,0.002777777777777778,0.0,0.005555555555555556
1477480,high,20,385,0.05194805194805195,42,3,7,0,0,0,0,0,0.10909090909090909,0.007792207792207792,0.01818181818181818,0.0,0.0,0.0,0.0,0.0
147799,medium,12,236,0.05084745762711865,10,1,5,0,1,3,0,0,0.0423728813559322,0.00423728813559322,0.0211864406779661,0.0,0.00423728813559322,0.012711864406779662,0.0,0.0
1480574,medium,19,422,0.045023696682464455,35,2,9,1,0,5,1,1,0.08293838862559241,0.004739336492890996,0.02132701421800948,0.002369668246445498,0.0,0.011848341232227487,0.002369668246445498,0.002369668246445498
1480791,medium,20,391,0.05115089514066496,21,4,10,0,1,9,1,0,0.05370843989769821,0.010230179028132993,0.02557544757033248,0.0,0.0025575447570332483,0.023017902813299233,0.0025575447570332483,0.0
1481490,medium,8,128,0.0625,2,0,2,1,0,1,0,0,0.015625,0.0,0.015625,0.0078125,0.0,0.0078125,0.0,0.0
1484958,medium,24,294,0.08163265306122448,32,0,4,0,0,4,1,0,0.10884353741496598,0.0,0.013605442176870748,0.0,0.0,0.013605442176870748,0.003401360544217687,0.0
1485238,high,15,279,0.053763440860215055,30,0,3,0,1,2,0,1,0.10752688172043011,0.0,0.010752688172043012,0.0,0.0035842293906810036,0.007168458781362007,0.0,0.0035842293906810036
1486979,medium,8,390,0.020512820512820513,14,3,7,1,0,17,1,1,0.035897435897435895,0.007692307692307693,0.017948717948717947,0.002564102564102564,0.0,0.04358974358974359,0.002564102564102564,0.002564102564102564
1487962,medium,13,378,0.03439153439153439,23,2,4,0,1,3,0,3,0.06084656084656084,0.005291005291005291,0.010582010582010581,0.0,0.0026455026455026454,0.007936507936507936,0.0,0.007936507936507936
1488298,high,24,374,0.06417112299465241,12,1,9,0,0,6,0,4,0.03208556149732621,0.00267379679144385,0.02406417112299465,0.0,0.0,0.016042780748663103,0.0,0.0106951871657754
1488357,medium,12,318,0.03773584905660377,14,0,5,0,2,5,0,0,0.0440251572327044,0.0,0.015723270440251572,0.0,0.006289308176100629,0.015723270440251572,0.0,0.0
148941,medium,29,383,0.07571801566579635,7,6,4,2,0,16,0,5,0.018276762402088774,0.015665796344647518,0.010443864229765013,0.005221932114882507,0.0,0.04177545691906005,0.0,0.013054830287206266
1489661,medium,20,319,0.06269592476489028,21,2,1,1,0,3,1,0,0.06583072100313479,0.006269592476489028,0.003134796238244514,0.003134796238244514,0.0,0.009404388714733543,0.003134796238244514,0.0
1490428,high,16,344,0.046511627906976744,19,1,5,1,0,12,0,1,0.055232558139534885,0.0029069767441860465,0.014534883720930232,0.0029069767441860465,0.0,0.03488372093023256,0.0,0.0029069767441860465
1490907,medium,18,368,0.04891304347826087,17,2,6,0,0,6,0,1,0.04619565217391304,0.005434782608695652,0.016304347826086956,0.0,0.0,0.016304347826086956,0.0,0.002717391304347826
1494104,high,25,349,0.07163323782234957,11,6,5,5,0,3,0,0,0.03151862464183381,0.017191977077363897,0.014326647564469915,0.014326647564469915,0.0,0.008595988538681949,0.0,0.0
1494213,medium,9,204,0.04411764705882353,2,4,4,2,0,1,0,1,0.00980392156862745,0.0196078431372549,0.0196078431372549,0.00980392156862745,0.0,0.004901960784313725,0.0,0.004901960784313725
1500808,medium,14,394,0.03553299492385787,27,2,7,0,2,9,0,1,0.06852791878172589,0.005076142131979695,0.017766497461928935,0.0,0.005076142131979695,0.02284263959390863,0.0,0.0025380710659898475
1504515,medium,17,273,0.06227106227106227,11,1,2,0,0,4,0,0,0.040293040293040296,0.003663003663003663,0.007326007326007326,0.0,0.0,0.014652014652014652,0.0,0.0
1505545,medium,12,332,0.03614457831325301,33,2,8,0,0,2,0,1,0.09939759036144578,0.006024096385542169,0.024096385542168676,0.0,0.0,0.006024096385542169,0.0,0.0030120481927710845
1505558,medium,15,286,0.05244755244755245,11,0,6,0,1,1,0,0,0.038461538461538464,0.0,0.02097902097902098,0.0,0.0034965034965034965,0.0034965034965034965,0.0,0.0
1506718,high,22,443,0.04966139954853273,22,2,7,2,0,14,1,5,0.04966139954853273,0.004514672686230248,0.01580135440180587,0.004514672686230248,0.0,0.03160270880361174,0.002257336343115124,0.011286681715575621
1507276,high,11,297,0.037037037037037035,23,0,6,0,1,4,1,0,0.07744107744107744,0.0,0.020202020202020204,0.0,0.003367003367003367,0.013468013468013467,0.003367003367003367,0.0
1509352,medium,25,289,0.08650519031141868,3,0,3,0,0,10,0,1,0.010380622837370242,0.0,0.010380622837370242,0.0,0.0,0.03460207612456748,0.0,0.0034602076124567475
1512074,high,18,285,0.06315789473684211,8,0,4,0,0,3,0,0,0.028070175438596492,0.0,0.014035087719298246,0.0,0.0,0.010526315789473684,0.0,0.0
1513175,medium,19,329,0.057750759878419454,11,7,3,0,0,9,0,0,0.03343465045592705,0.02127659574468085,0.00911854103343465,0.0,0.0,0.02735562310030395,0.0,0.0
1513527,medium,20,307,0.06514657980456026,3,2,3,0,0,7,0,0,0.009771986970684038,0.006514657980456026,0.009771986970684038,0.0,0.0,0.02280130293159609,0.0,0.0
1516048,low,16,312,0.05128205128205128,32,0,2,0,0,4,0,3,0.10256410256410256,0.0,0.00641025641025641,0.0,0.0,0.01282051282051282,0.0,0.009615384615384616
1517387,medium,13,411,0.031630170316301706,22,2,11,1,2,2,2,4,0.0535279805352798,0.004866180048661801,0.0267639902676399,0.0024330900243309003,0.004866180048661801,0.004866180048661801,0.004866180048661801,0.009732360097323601
1518647,medium,14,355,0.03943661971830986,27,2,1,0,0,8,0,2,0.07605633802816901,0.005633802816901409,0.0028169014084507044,0.0,0.0,0.022535211267605635,0.0,0.005633802816901409
1520620,medium,16,314,0.050955414012738856,20,0,10,1,0,1,0,1,0.06369426751592357,0.0,0.03184713375796178,0.0031847133757961785,0.0,0.0031847133757961785,0.0,0.0031847133757961785
1520668,medium,16,278,0.05755395683453238,13,2,3,0,0,7,0,10,0.046762589928057555,0.007194244604316547,0.01079136690647482,0.0,0.0,0.025179856115107913,0.0,0.03597122302158273
1522870,high,21,411,0.051094890510948905,37,1,9,0,0,3,0,0,0.09002433090024331,0.0024330900243309003,0.021897810218978103,0.0,0.0,0.0072992700729927005,0.0,0.0
1527458,medium,16,364,0.04395604395604396,23,1,6,2,0,4,0,0,0.06318681318681318,0.0027472527472527475,0.016483516483516484,0.005494505494505495,0.0,0.01098901098901099,0.0,0.0
1527646,medium,14,298,0.04697986577181208,34,1,3,0,0,3,0,0,0.11409395973154363,0.003355704697986577,0.010067114093959731,0.0,0.0,0.010067114093959731,0.0,0.0
152801,high,34,539,0.06307977736549165,29,1,7,1,0,7,0,0,0.05380333951762523,0.0018552875695732839,0.012987012987012988,0.0018552875695732839,0.0,0.012987012987012988,0.0,0.0
1529155,medium,7,321,0.021806853582554516,27,2,1,0,1,2,0,0,0.08411214953271028,0.006230529595015576,0.003115264797507788,0.0,0.003115264797507788,0.006230529595015576,0.0,0.0
153137,medium,17,322,0.052795031055900624,6,1,4,0,0,3,1,0,0.018633540372670808,0.003105590062111801,0.012422360248447204,0.0,0.0,0.009316770186335404,0.003105590062111801,0.0
1532807,medium,19,283,0.06713780918727916,7,1,7,0,0,6,0,1,0.024734982332155476,0.0035335689045936395,0.024734982332155476,0.0,0.0,0.02120141342756184,0.0,0.0035335689045936395
1533202,high,17,354,0.0480225988700565,30,1,10,1,0,6,2,0,0.0847457627118644,0.002824858757062147,0.02824858757062147,0.002824858757062147,0.0,0.01694915254237288,0.005649717514124294,0.0
1534099,medium,13,233,0.055793991416309016,11,4,6,0,0,4,0,0,0.04721030042918455,0.017167381974248927,0.02575107296137339,0.0,0.0,0.017167381974248927,0.0,0.0
1535038,medium,23,324,0.07098765432098765,32,1,8,0,0,1,0,1,0.09876543209876543,0.0030864197530864196,0.024691358024691357,0.0,0.0,0.0030864197530864196,0.0,0.0030864197530864196
1536546,high,18,486,0.037037037037037035,39,0,7,0,0,3,0,0,0.08024691358024691,0.0,0.01440329218106996,0.0,0.0,0.006172839506172839,0.0,0.0
1539883,high,18,360,0.05,17,0,2,0,2,16,0,1,0.04722222222222222,0.0,0.005555555555555556,0.0,0.005555555555555556,0.044444444444444446,0.0,0.002777777777777778
1541306,medium,17,372,0.0456989247311828,19,2,8,0,0,7,2,2,0.051075268817204304,0.005376344086021506,0.021505376344086023,0.0,0.0,0.01881720430107527,0.005376344086021506,0.005376344086021506
154213,high,26,463,0.056155507559395246,27,3,1,2,2,17,0,1,0.058315334773218146,0.0064794816414686825,0.0021598272138228943,0.004319654427645789,0.004319654427645789,0.0367170626349892,0.0,0.0021598272138228943
1542361,high,16,308,0.05194805194805195,17,2,2,1,0,12,0,0,0.05519480519480519,0.006493506493506494,0.006493506493506494,0.003246753246753247,0.0,0.03896103896103896,0.0,0.0
1542725,medium,25,361,0.06925207756232687,20,0,8,0,0,7,2,1,0.055401662049861494,0.0,0.0221606648199446,0.0,0.0,0.019390581717451522,0.00554016620498615,0.002770083102493075
1546120,medium,8,260,0.03076923076923077,12,0,0,0,0,13,0,1,0.046153846153846156,0.0,0.0,0.0,0.0,0.05,0.0,0.0038461538461538464
1547352,medium,14,302,0.046357615894039736,23,2,5,0,0,4,0,0,0.076158940397351,0.006622516556291391,0.016556291390728478,0.0,0.0,0.013245033112582781,0.0,0.0
1550812,medium,25,355,0.07042253521126761,20,2,11,0,0,6,0,1,0.056338028169014086,0.005633802816901409,0.030985915492957747,0.0,0.0,0.016901408450704224,0.0,0.0028169014084507044
1552231,low,21,305,0.06885245901639345,17,1,12,2,0,7,0,1,0.05573770491803279,0.003278688524590164,0.03934426229508197,0.006557377049180328,0.0,0.022950819672131147,0.0,0.003278688524590164
155456,medium,19,314,0.06050955414012739,25,0,6,0,0,6,0,2,0.07961783439490445,0.0,0.01910828025477707,0.0,0.0,0.01910828025477707,0.0,0.006369426751592357
