Filename,Prompt,Language,Score_Level,essay_len,num_sentence,the_count,the_freq,aan_count,aan_freq,one_count,one_freq,demo_sing_count,demo_sing_freq,demo_pl_count,demo_pl_freq
459160.txt,P7,SPA,high,405,13,22,0.054320988,8,0.019753086,4,0.009876543,12,0.02962963,0,0
461132.txt,P4,SPA,high,369,18,16,0.043360434,16,0.043360434,1,0.002710027,8,0.021680217,1,0.002710027
462076.txt,P1,SPA,high,391,16,9,0.023017903,11,0.028132992,2,0.00511509,4,0.010230179,1,0.002557545
464802.txt,P7,SPA,medium,322,12,29,0.090062112,9,0.027950311,1,0.00310559,10,0.031055901,2,0.00621118
465653.txt,P8,SPA,medium,312,11,17,0.054487179,4,0.012820513,2,0.006410256,13,0.041666667,1,0.003205128
465723.txt,P3,SPA,medium,330,15,9,0.027272727,13,0.039393939,0,0,12,0.036363636,1,0.003030303
469153.txt,P7,SPA,high,397,25,22,0.055415617,6,0.01511335,0,0,7,0.017632242,0,0
469736.txt,P1,SPA,low,202,19,8,0.03960396,2,0.00990099,1,0.004950495,1,0.004950495,0,0
476249.txt,P6,SPA,high,441,20,17,0.038548753,19,0.0430839,6,0.013605442,22,0.049886621,0,0
477516.txt,P4,SPA,high,323,12,35,0.108359133,18,0.055727554,2,0.00619195,6,0.018575851,0,0
480499.txt,P7,SPA,medium,346,13,22,0.063583815,12,0.034682081,0,0,9,0.026011561,0,0
484246.txt,P7,SPA,medium,284,11,15,0.052816901,4,0.014084507,1,0.003521127,13,0.045774648,0,0
484288.txt,P8,SPA,high,336,14,6,0.017857143,12,0.035714286,2,0.005952381,10,0.029761905,0,0
484940.txt,P8,SPA,high,330,13,15,0.045454545,12,0.036363636,1,0.003030303,9,0.027272727,0,0
486326.txt,P7,SPA,high,275,9,10,0.036363636,10,0.036363636,0,0,7,0.025454545,0,0
491698.txt,P2,SPA,medium,249,11,7,0.02811245,4,0.016064257,0,0,5,0.020080321,0,0
494378.txt,P1,SPA,high,490,19,26,0.053061224,7,0.014285714,2,0.004081633,15,0.030612245,1,0.002040816
494639.txt,P7,SPA,medium,337,17,12,0.035608309,11,0.03264095,0,0,9,0.026706231,2,0.005934718
495243.txt,P8,SPA,high,370,19,14,0.037837838,6,0.016216216,0,0,14,0.037837838,0,0
495254.txt,P1,SPA,low,321,5,15,0.046728972,11,0.034267913,5,0.015576324,5,0.015576324,1,0.003115265
498179.txt,P2,SPA,medium,301,14,4,0.013289037,11,0.03654485,0,0,14,0.046511628,1,0.003322259
500691.txt,P1,SPA,medium,302,15,6,0.01986755,10,0.033112583,5,0.016556291,8,0.026490066,0,0
503222.txt,P6,SPA,high,369,18,21,0.056910569,15,0.040650407,1,0.002710027,16,0.043360434,0,0
504656.txt,P7,SPA,medium,225,10,21,0.093333333,1,0.004444444,1,0.004444444,5,0.022222222,0,0
508129.txt,P4,SPA,low,158,7,14,0.088607595,8,0.050632911,0,0,5,0.03164557,0,0
509013.txt,P8,SPA,high,289,18,15,0.051903114,11,0.038062284,0,0,5,0.017301038,4,0.01384083
514176.txt,P8,SPA,low,143,5,4,0.027972028,10,0.06993007,0,0,7,0.048951049,0,0
515308.txt,P4,SPA,medium,280,13,13,0.046428571,4,0.014285714,2,0.007142857,9,0.032142857,0,0
517530.txt,P7,SPA,high,377,9,21,0.055702918,6,0.015915119,0,0,17,0.045092838,0,0
518538.txt,P8,SPA,low,243,17,9,0.037037037,1,0.004115226,0,0,4,0.016460905,0,0
519398.txt,P1,SPA,medium,331,18,6,0.018126888,19,0.057401813,1,0.003021148,4,0.012084592,1,0.003021148
524017.txt,P7,SPA,high,281,12,18,0.06405694,5,0.017793594,1,0.003558719,16,0.056939502,1,0.003558719
525748.txt,P2,SPA,high,388,20,11,0.028350515,7,0.018041237,4,0.010309278,11,0.028350515,0,0
526195.txt,P6,SPA,high,365,19,12,0.032876712,17,0.046575342,1,0.002739726,6,0.016438356,0,0
528240.txt,P7,SPA,medium,282,14,22,0.078014184,6,0.021276596,1,0.003546099,7,0.024822695,2,0.007092199
530165.txt,P4,SPA,high,429,8,32,0.074592075,19,0.044289044,2,0.004662005,16,0.037296037,2,0.004662005
530482.txt,P5,SPA,high,337,14,23,0.068249258,5,0.014836795,0,0,7,0.020771513,0,0
531242.txt,P7,SPA,high,342,19,13,0.038011696,12,0.035087719,1,0.002923977,9,0.026315789,0,0
532998.txt,P6,SPA,medium,318,12,14,0.044025157,16,0.050314465,0,0,6,0.018867925,0,0
535548.txt,P4,SPA,high,458,15,31,0.06768559,19,0.041484716,1,0.002183406,16,0.034934498,0,0
537067.txt,P5,SPA,medium,312,15,14,0.044871795,6,0.019230769,0,0,9,0.028846154,0,0
538257.txt,P5,SPA,medium,274,15,16,0.058394161,5,0.018248175,0,0,12,0.04379562,1,0.003649635
542118.txt,P6,SPA,medium,311,17,13,0.041800643,7,0.022508039,0,0,7,0.022508039,0,0
542477.txt,P1,SPA,high,256,14,8,0.03125,5,0.01953125,2,0.0078125,6,0.0234375,0,0
544484.txt,P5,SPA,medium,299,14,19,0.063545151,7,0.023411371,2,0.006688963,14,0.046822742,0,0
544573.txt,P6,SPA,high,628,28,26,0.041401274,26,0.041401274,1,0.001592357,12,0.01910828,1,0.001592357
553870.txt,P8,SPA,medium,306,18,12,0.039215686,2,0.006535948,0,0,10,0.032679739,0,0
553996.txt,P1,SPA,medium,330,11,15,0.045454545,16,0.048484848,1,0.003030303,7,0.021212121,1,0.003030303
558130.txt,P4,SPA,medium,251,9,19,0.075697211,7,0.027888446,2,0.007968127,10,0.039840637,0,0
558426.txt,P5,SPA,medium,309,16,22,0.071197411,13,0.042071197,3,0.009708738,6,0.019417476,2,0.006472492
560660.txt,P2,SPA,medium,189,10,5,0.026455026,10,0.052910053,0,0,2,0.010582011,1,0.005291005
561169.txt,P5,SPA,medium,323,10,22,0.068111455,7,0.021671827,0,0,13,0.040247678,0,0
563460.txt,P5,SPA,medium,228,17,17,0.074561404,5,0.021929825,0,0,4,0.01754386,0,0
567340.txt,P8,SPA,high,357,17,11,0.030812325,11,0.030812325,3,0.008403361,12,0.033613445,0,0
570749.txt,P7,SPA,high,296,18,6,0.02027027,8,0.027027027,0,0,4,0.013513514,0,0
572467.txt,P2,SPA,high,299,14,12,0.040133779,6,0.02006689,3,0.010033445,9,0.030100334,1,0.003344482
574079.txt,P2,SPA,medium,353,13,7,0.019830028,13,0.036827195,0,0,5,0.014164306,1,0.002832861
574427.txt,P7,SPA,high,410,21,14,0.034146341,10,0.024390244,0,0,15,0.036585366,1,0.002439024
579233.txt,P4,SPA,medium,315,15,20,0.063492063,8,0.025396825,0,0,8,0.025396825,0,0
581396.txt,P5,SPA,medium,329,16,23,0.069908815,5,0.015197568,2,0.006079027,9,0.027355623,2,0.006079027
583877.txt,P1,SPA,high,297,18,10,0.033670034,4,0.013468013,1,0.003367003,4,0.013468013,0,0
585003.txt,P8,SPA,high,374,16,16,0.042780749,8,0.021390374,1,0.002673797,13,0.034759358,1,0.002673797
585555.txt,P8,SPA,high,394,9,18,0.045685279,7,0.017766497,0,0,9,0.02284264,2,0.005076142
586047.txt,P2,SPA,high,463,13,13,0.028077754,13,0.028077754,3,0.006479482,15,0.032397408,2,0.004319654
593140.txt,P4,SPA,medium,318,11,28,0.088050314,5,0.01572327,1,0.003144654,17,0.053459119,0,0
595494.txt,P4,SPA,medium,298,10,23,0.077181208,8,0.026845638,0,0,11,0.036912752,0,0
599038.txt,P5,SPA,high,382,17,17,0.044502618,16,0.041884817,0,0,16,0.041884817,0,0
603456.txt,P7,SPA,high,331,8,19,0.057401813,6,0.018126888,1,0.003021148,4,0.012084592,1,0.003021148
603462.txt,P8,SPA,high,345,23,14,0.04057971,15,0.043478261,2,0.005797101,8,0.023188406,1,0.002898551
604607.txt,P7,SPA,medium,279,13,21,0.075268817,8,0.028673835,0,0,7,0.025089606,0,0
605379.txt,P8,SPA,high,362,10,19,0.052486188,10,0.027624309,2,0.005524862,8,0.022099448,0,0
609380.txt,P1,SPA,low,228,15,1,0.004385965,13,0.057017544,2,0.00877193,4,0.01754386,1,0.004385965
614988.txt,P3,SPA,high,361,17,15,0.041551247,9,0.024930748,2,0.005540166,17,0.047091413,1,0.002770083
617922.txt,P1,SPA,high,349,12,17,0.048710602,20,0.05730659,4,0.011461318,8,0.022922636,1,0.00286533
621533.txt,P6,SPA,medium,363,9,14,0.038567493,17,0.046831956,0,0,9,0.024793388,1,0.002754821
621566.txt,P4,SPA,medium,366,17,19,0.051912568,9,0.024590164,2,0.005464481,13,0.035519126,0,0
622727.txt,P7,SPA,high,282,12,18,0.063829787,5,0.017730496,1,0.003546099,9,0.031914894,0,0
626354.txt,P8,SPA,high,530,22,25,0.047169811,21,0.039622642,0,0,16,0.030188679,1,0.001886792
629293.txt,P6,SPA,medium,320,10,19,0.059375,18,0.05625,0,0,10,0.03125,0,0
632535.txt,P6,SPA,high,421,19,26,0.06175772,19,0.045130641,9,0.021377672,11,0.026128266,0,0
634628.txt,P2,SPA,medium,243,12,12,0.049382716,4,0.016460905,3,0.012345679,7,0.028806584,0,0
637324.txt,P7,SPA,high,347,9,22,0.063400576,8,0.023054755,1,0.002881844,18,0.051873199,5,0.014409222
639257.txt,P4,SPA,medium,347,11,11,0.031700288,17,0.048991354,3,0.008645533,18,0.051873199,0,0
639795.txt,P6,SPA,high,281,12,12,0.042704626,11,0.039145907,0,0,8,0.028469751,0,0
645115.txt,P3,SPA,medium,246,8,10,0.040650407,5,0.020325203,1,0.004065041,9,0.036585366,0,0
650707.txt,P1,SPA,high,368,16,9,0.024456522,15,0.04076087,3,0.008152174,5,0.013586957,1,0.002717391
651824.txt,P6,SPA,medium,355,16,4,0.011267606,18,0.050704225,1,0.002816901,10,0.028169014,0,0
652944.txt,P8,SPA,medium,322,3,10,0.031055901,5,0.01552795,1,0.00310559,7,0.02173913,1,0.00310559
653627.txt,P8,SPA,medium,351,32,11,0.031339031,7,0.01994302,2,0.005698006,7,0.01994302,2,0.005698006
657932.txt,P8,SPA,medium,327,19,12,0.036697248,12,0.036697248,1,0.003058104,5,0.01529052,0,0
658148.txt,P8,SPA,high,329,10,18,0.054711246,7,0.021276596,1,0.003039514,9,0.027355623,1,0.003039514
661395.txt,P6,SPA,high,326,11,22,0.067484663,9,0.027607362,0,0,6,0.018404908,0,0
662381.txt,P8,SPA,medium,258,17,10,0.03875969,6,0.023255814,0,0,8,0.031007752,7,0.027131783
662487.txt,P3,SPA,medium,285,12,10,0.035087719,6,0.021052632,0,0,14,0.049122807,0,0
665440.txt,P1,SPA,high,484,16,19,0.039256198,15,0.030991736,9,0.018595041,4,0.008264463,2,0.004132231
665660.txt,P8,SPA,medium,347,11,26,0.074927954,10,0.028818444,5,0.014409222,10,0.028818444,0,0
669154.txt,P4,SPA,high,302,12,16,0.052980132,8,0.026490066,1,0.003311258,12,0.039735099,1,0.003311258
669651.txt,P8,SPA,high,369,12,16,0.043360434,7,0.01897019,2,0.005420054,12,0.032520325,0,0
673980.txt,P7,SPA,high,316,15,19,0.060126582,7,0.022151899,0,0,4,0.012658228,1,0.003164557
674845.txt,P7,SPA,medium,293,5,23,0.078498294,9,0.030716724,0,0,5,0.017064846,1,0.003412969
676055.txt,P1,SPA,medium,399,13,10,0.025062657,18,0.045112782,2,0.005012531,14,0.035087719,0,0
677604.txt,P3,SPA,high,329,16,10,0.030395137,7,0.021276596,1,0.003039514,7,0.021276596,1,0.003039514
677607.txt,P4,SPA,high,451,20,5,0.011086475,7,0.015521064,2,0.00443459,17,0.037694013,5,0.011086475
680439.txt,P2,SPA,medium,327,8,4,0.012232416,12,0.036697248,0,0,13,0.039755352,1,0.003058104
684638.txt,P5,SPA,high,333,11,18,0.054054054,4,0.012012012,0,0,9,0.027027027,1,0.003003003
685111.txt,P8,SPA,medium,265,9,18,0.067924528,4,0.01509434,1,0.003773585,8,0.030188679,0,0
686397.txt,P6,SPA,high,355,9,18,0.050704225,14,0.03943662,0,0,10,0.028169014,0,0
687278.txt,P5,SPA,medium,317,12,27,0.085173502,5,0.015772871,1,0.003154574,16,0.050473186,1,0.003154574
690833.txt,P7,SPA,high,306,13,13,0.04248366,17,0.055555556,0,0,15,0.049019608,0,0
691647.txt,P4,SPA,medium,204,9,8,0.039215686,5,0.024509804,0,0,7,0.034313725,0,0
693385.txt,P1,SPA,medium,256,10,2,0.0078125,12,0.046875,4,0.015625,1,0.00390625,0,0
695889.txt,P1,SPA,high,376,14,5,0.013297872,19,0.050531915,3,0.007978723,3,0.007978723,0,0
696389.txt,P4,SPA,medium,343,11,16,0.04664723,16,0.04664723,2,0.005830904,15,0.043731778,2,0.005830904
698584.txt,P5,SPA,medium,274,11,13,0.047445255,3,0.010948905,0,0,7,0.025547445,3,0.010948905
702312.txt,P8,SPA,low,265,9,8,0.030188679,5,0.018867925,1,0.003773585,10,0.037735849,3,0.011320755
703828.txt,P8,SPA,high,358,13,7,0.019553073,12,0.033519553,0,0,4,0.011173184,1,0.002793296
705075.txt,P1,SPA,low,110,9,3,0.027272727,1,0.009090909,0,0,1,0.009090909,0,0
705377.txt,P6,SPA,medium,324,14,15,0.046296296,20,0.061728395,0,0,7,0.021604938,0,0
706700.txt,P1,SPA,high,286,13,23,0.08041958,8,0.027972028,2,0.006993007,8,0.027972028,0,0
708889.txt,P8,SPA,high,346,12,11,0.031791908,14,0.040462428,0,0,8,0.023121387,4,0.011560694
709122.txt,P6,SPA,medium,341,7,14,0.041055718,18,0.052785924,0,0,10,0.029325513,0,0
709871.txt,P7,SPA,medium,320,11,21,0.065625,12,0.0375,1,0.003125,5,0.015625,0,0
710089.txt,P2,SPA,high,475,23,12,0.025263158,7,0.014736842,2,0.004210526,10,0.021052632,2,0.004210526
710380.txt,P7,SPA,medium,271,17,32,0.118081181,5,0.018450185,0,0,8,0.029520295,0,0
714794.txt,P7,SPA,high,308,17,18,0.058441558,7,0.022727273,0,0,10,0.032467532,1,0.003246753
718344.txt,P5,SPA,medium,310,13,9,0.029032258,8,0.025806452,3,0.009677419,11,0.035483871,0,0
718670.txt,P5,SPA,medium,289,10,24,0.083044983,8,0.027681661,2,0.006920415,13,0.044982699,0,0
718995.txt,P2,SPA,medium,254,14,6,0.023622047,11,0.043307087,0,0,7,0.027559055,0,0
720818.txt,P7,SPA,medium,261,10,16,0.061302682,5,0.019157088,2,0.007662835,12,0.045977011,0,0
726773.txt,P1,SPA,medium,306,6,16,0.052287582,4,0.013071895,7,0.022875817,9,0.029411765,1,0.003267974
728083.txt,P6,SPA,medium,273,9,20,0.073260073,14,0.051282051,0,0,14,0.051282051,0,0
729804.txt,P8,SPA,high,292,12,12,0.04109589,6,0.020547945,3,0.010273973,12,0.04109589,2,0.006849315
734064.txt,P6,SPA,low,330,2,12,0.036363636,7,0.021212121,2,0.006060606,16,0.048484848,0,0
735943.txt,P7,SPA,low,215,10,22,0.102325581,2,0.009302326,0,0,1,0.004651163,0,0
737613.txt,P1,SPA,high,405,10,12,0.02962963,15,0.037037037,8,0.019753086,7,0.017283951,0,0
738258.txt,P6,SPA,medium,333,12,19,0.057057057,8,0.024024024,3,0.009009009,8,0.024024024,0,0
742590.txt,P1,SPA,high,412,15,10,0.024271845,19,0.046116505,1,0.002427184,10,0.024271845,0,0
743026.txt,P8,SPA,high,360,24,15,0.041666667,11,0.030555556,3,0.008333333,7,0.019444444,1,0.002777778
743031.txt,P5,SPA,medium,334,16,11,0.032934132,7,0.020958084,1,0.002994012,10,0.02994012,2,0.005988024
746195.txt,P1,SPA,high,303,16,7,0.02310231,15,0.04950495,2,0.00660066,13,0.04290429,1,0.00330033
746216.txt,P1,SPA,high,304,10,18,0.059210526,16,0.052631579,1,0.003289474,5,0.016447368,0,0
747383.txt,P8,SPA,low,250,9,17,0.068,5,0.02,1,0.004,11,0.044,0,0
747951.txt,P7,SPA,high,317,13,16,0.050473186,10,0.031545741,1,0.003154574,9,0.028391167,0,0
748794.txt,P8,SPA,medium,317,11,14,0.044164038,7,0.022082019,1,0.003154574,15,0.047318612,1,0.003154574
751065.txt,P1,SPA,medium,353,20,13,0.036827195,16,0.045325779,0,0,14,0.039660057,0,0
754265.txt,P8,SPA,high,305,16,11,0.036065574,11,0.036065574,2,0.006557377,9,0.029508197,0,0
755753.txt,P7,SPA,high,366,22,19,0.051912568,19,0.051912568,1,0.00273224,7,0.019125683,1,0.00273224
757799.txt,P1,SPA,medium,235,9,15,0.063829787,10,0.042553191,4,0.017021277,7,0.029787234,0,0
758724.txt,P3,SPA,medium,335,18,9,0.026865672,15,0.044776119,2,0.005970149,7,0.020895522,1,0.002985075
761107.txt,P2,SPA,high,471,22,19,0.040339703,12,0.025477707,3,0.006369427,11,0.023354565,3,0.006369427
763028.txt,P3,SPA,high,305,10,9,0.029508197,8,0.026229508,0,0,8,0.026229508,1,0.003278689
763063.txt,P2,SPA,high,356,18,7,0.019662921,6,0.016853933,0,0,11,0.030898876,4,0.011235955
766684.txt,P1,SPA,high,395,16,12,0.030379747,11,0.027848101,5,0.012658228,9,0.02278481,0,0
766850.txt,P5,SPA,medium,365,16,17,0.046575342,9,0.024657534,1,0.002739726,11,0.030136986,0,0
771489.txt,P6,SPA,high,312,13,10,0.032051282,15,0.048076923,0,0,3,0.009615385,0,0
772824.txt,P8,SPA,medium,386,32,10,0.025906736,11,0.028497409,1,0.002590674,7,0.018134715,0,0
774831.txt,P6,SPA,high,399,8,16,0.040100251,20,0.050125313,2,0.005012531,9,0.022556391,0,0
776120.txt,P2,SPA,high,461,17,23,0.04989154,4,0.00867679,1,0.002169197,10,0.021691974,2,0.004338395
782802.txt,P1,SPA,high,315,8,16,0.050793651,20,0.063492063,3,0.00952381,4,0.012698413,3,0.00952381
788990.txt,P8,SPA,medium,314,7,3,0.00955414,5,0.015923567,1,0.003184713,13,0.041401274,2,0.006369427
789048.txt,P5,SPA,high,374,18,26,0.069518717,8,0.021390374,3,0.00802139,10,0.026737968,0,0
789287.txt,P5,SPA,high,389,20,15,0.038560411,6,0.015424165,2,0.005141388,18,0.046272494,1,0.002570694
789644.txt,P1,SPA,high,416,20,12,0.028846154,16,0.038461538,13,0.03125,11,0.026442308,0,0
790223.txt,P6,SPA,high,354,21,12,0.033898305,11,0.031073446,18,0.050847458,9,0.025423729,0,0
790680.txt,P7,SPA,medium,314,16,15,0.047770701,4,0.012738854,0,0,15,0.047770701,1,0.003184713
791564.txt,P5,SPA,medium,380,16,12,0.031578947,4,0.010526316,6,0.015789474,16,0.042105263,1,0.002631579
802689.txt,P6,SPA,medium,359,15,13,0.036211699,17,0.04735376,0,0,8,0.022284123,0,0
803085.txt,P4,SPA,medium,358,9,28,0.078212291,1,0.002793296,0,0,14,0.039106145,0,0
805385.txt,P8,SPA,high,363,13,15,0.041322314,3,0.008264463,0,0,11,0.03030303,0,0
806806.txt,P1,SPA,high,383,12,15,0.039164491,13,0.033942559,3,0.007832898,14,0.036553525,0,0
807318.txt,P2,SPA,medium,306,10,6,0.019607843,2,0.006535948,0,0,8,0.026143791,0,0
809892.txt,P1,SPA,medium,204,10,4,0.019607843,15,0.073529412,1,0.004901961,1,0.004901961,0,0
810864.txt,P7,SPA,medium,289,15,36,0.124567474,4,0.01384083,0,0,7,0.024221453,0,0
811077.txt,P6,SPA,high,303,9,15,0.04950495,13,0.04290429,0,0,6,0.01980198,0,0
817396.txt,P4,SPA,medium,311,11,29,0.093247588,8,0.025723473,0,0,8,0.025723473,1,0.003215434
820981.txt,P7,SPA,medium,375,9,37,0.098666667,8,0.021333333,0,0,16,0.042666667,0,0
821639.txt,P4,SPA,medium,350,14,39,0.111428571,7,0.02,0,0,19,0.054285714,0,0
821641.txt,P7,SPA,high,461,24,17,0.036876356,13,0.028199566,1,0.002169197,14,0.030368764,0,0
822715.txt,P6,SPA,high,407,19,15,0.036855037,17,0.041769042,0,0,9,0.022113022,0,0
826995.txt,P4,SPA,medium,329,9,21,0.063829787,3,0.009118541,0,0,10,0.030395137,0,0
829834.txt,P7,SPA,medium,329,17,25,0.075987842,6,0.018237082,0,0,7,0.021276596,1,0.003039514
831499.txt,P4,SPA,medium,303,15,8,0.02640264,10,0.0330033,0,0,20,0.066006601,0,0
834700.txt,P3,SPA,medium,298,16,13,0.043624161,8,0.026845638,1,0.003355705,4,0.013422819,2,0.006711409
837947.txt,P5,SPA,high,393,20,21,0.053435115,1,0.002544529,0,0,15,0.038167939,1,0.002544529
838865.txt,P2,SPA,high,381,11,17,0.044619423,6,0.015748031,0,0,9,0.023622047,1,0.002624672
841186.txt,P7,SPA,high,335,15,29,0.086567164,10,0.029850746,1,0.002985075,7,0.020895522,0,0
843107.txt,P7,SPA,medium,314,10,28,0.089171975,19,0.060509554,2,0.006369427,5,0.015923567,0,0
845072.txt,P7,SPA,medium,344,14,30,0.087209302,11,0.031976744,4,0.011627907,10,0.029069767,0,0
846416.txt,P6,SPA,high,473,16,19,0.040169133,19,0.040169133,1,0.002114165,8,0.016913319,0,0
846428.txt,P8,SPA,high,301,11,5,0.016611296,6,0.019933555,0,0,5,0.016611296,0,0
846879.txt,P8,SPA,medium,399,26,11,0.027568922,16,0.040100251,2,0.005012531,4,0.010025063,0,0
850112.txt,P3,SPA,medium,262,11,4,0.015267176,4,0.015267176,0,0,6,0.022900763,1,0.003816794
854255.txt,P7,SPA,high,361,15,22,0.060941828,4,0.011080332,0,0,12,0.033240997,4,0.011080332
860674.txt,P8,SPA,medium,369,16,11,0.029810298,7,0.01897019,1,0.002710027,9,0.024390244,0,0
860948.txt,P6,SPA,high,364,13,13,0.035714286,23,0.063186813,2,0.005494505,5,0.013736264,0,0
864651.txt,P8,SPA,medium,224,13,6,0.026785714,9,0.040178571,0,0,8,0.035714286,0,0
865846.txt,P8,SPA,medium,309,7,9,0.029126214,5,0.01618123,0,0,6,0.019417476,1,0.003236246
866031.txt,P4,SPA,medium,258,9,27,0.104651163,6,0.023255814,0,0,7,0.027131783,2,0.007751938
869489.txt,P1,SPA,high,296,10,7,0.023648649,27,0.091216216,0,0,7,0.023648649,1,0.003378378
870515.txt,P4,SPA,low,183,10,19,0.103825137,4,0.021857923,1,0.005464481,6,0.032786885,0,0
872629.txt,P7,SPA,high,335,6,34,0.101492537,17,0.050746269,0,0,11,0.032835821,0,0
874360.txt,P2,SPA,medium,382,7,30,0.078534031,10,0.02617801,4,0.010471204,14,0.036649215,1,0.002617801
877114.txt,P5,SPA,high,370,12,20,0.054054054,8,0.021621622,0,0,8,0.021621622,2,0.005405405
878192.txt,P4,SPA,high,371,16,22,0.059299191,9,0.02425876,0,0,11,0.029649596,2,0.005390836
878843.txt,P2,SPA,medium,370,5,9,0.024324324,7,0.018918919,0,0,8,0.021621622,0,0
879344.txt,P2,SPA,high,336,13,12,0.035714286,10,0.029761905,2,0.005952381,9,0.026785714,0,0
880052.txt,P7,SPA,high,302,15,23,0.07615894,4,0.013245033,2,0.006622517,12,0.039735099,0,0
884438.txt,P7,SPA,medium,430,16,24,0.055813953,15,0.034883721,2,0.004651163,11,0.025581395,1,0.002325581
887656.txt,P2,SPA,high,467,20,24,0.051391863,9,0.019271949,2,0.004282655,4,0.00856531,1,0.002141328
889266.txt,P2,SPA,medium,365,15,17,0.046575342,13,0.035616438,2,0.005479452,7,0.019178082,0,0
889439.txt,P8,SPA,medium,275,13,26,0.094545455,4,0.014545455,0,0,5,0.018181818,0,0
895067.txt,P8,SPA,medium,302,8,14,0.046357616,10,0.033112583,0,0,10,0.033112583,0,0
895291.txt,P5,SPA,medium,302,9,16,0.052980132,6,0.01986755,5,0.016556291,9,0.029801325,1,0.003311258
895389.txt,P1,SPA,medium,311,15,19,0.061093248,12,0.038585209,1,0.003215434,1,0.003215434,1,0.003215434
896817.txt,P8,SPA,medium,290,9,19,0.065517241,5,0.017241379,0,0,8,0.027586207,0,0
897218.txt,P7,SPA,medium,322,10,25,0.077639752,9,0.027950311,0,0,9,0.027950311,0,0
899350.txt,P6,SPA,high,405,19,14,0.034567901,26,0.064197531,10,0.024691358,3,0.007407407,0,0
902981.txt,P7,SPA,medium,296,13,17,0.057432432,5,0.016891892,1,0.003378378,8,0.027027027,1,0.003378378
904717.txt,P7,SPA,high,298,15,31,0.104026846,9,0.030201342,3,0.010067114,4,0.013422819,0,0
905111.txt,P5,SPA,medium,466,22,33,0.070815451,8,0.017167382,2,0.004291845,15,0.032188841,0,0
905137.txt,P7,SPA,high,389,12,29,0.074550129,11,0.028277635,2,0.005141388,9,0.023136247,1,0.002570694
907533.txt,P8,SPA,medium,251,9,10,0.039840637,6,0.023904382,0,0,7,0.027888446,0,0
911200.txt,P4,SPA,medium,230,7,19,0.082608696,8,0.034782609,1,0.004347826,17,0.073913043,1,0.004347826
911420.txt,P1,SPA,medium,250,11,12,0.048,8,0.032,2,0.008,10,0.04,0,0
912474.txt,P2,SPA,medium,314,18,14,0.044585987,12,0.038216561,0,0,7,0.022292994,1,0.003184713
913590.txt,P1,SPA,high,508,15,42,0.082677165,25,0.049212598,3,0.005905512,8,0.015748031,6,0.011811024
913996.txt,P1,SPA,high,383,17,12,0.031331593,8,0.020887728,0,0,15,0.039164491,0,0
914745.txt,P5,SPA,medium,253,12,15,0.059288538,2,0.007905138,0,0,5,0.019762846,1,0.003952569
916799.txt,P8,SPA,medium,380,24,24,0.063157895,13,0.034210526,0,0,15,0.039473684,0,0
917894.txt,P2,SPA,high,297,13,13,0.043771044,4,0.013468013,0,0,10,0.033670034,1,0.003367003
918490.txt,P2,SPA,high,326,15,11,0.033742331,9,0.027607362,0,0,9,0.027607362,0,0
919638.txt,P2,SPA,high,327,14,9,0.027522936,14,0.042813456,0,0,13,0.039755352,0,0
921931.txt,P8,SPA,medium,305,14,16,0.052459016,7,0.02295082,0,0,4,0.013114754,0,0
924600.txt,P4,SPA,medium,307,12,22,0.071661238,3,0.009771987,0,0,15,0.048859935,2,0.006514658
926433.txt,P1,SPA,low,65,3,5,0.076923077,3,0.046153846,1,0.015384615,3,0.046153846,0,0
929263.txt,P4,SPA,medium,320,15,13,0.040625,6,0.01875,1,0.003125,15,0.046875,2,0.00625
934134.txt,P8,SPA,low,192,6,24,0.125,5,0.026041667,2,0.010416667,6,0.03125,1,0.005208333
937403.txt,P8,SPA,high,309,20,10,0.03236246,10,0.03236246,1,0.003236246,6,0.019417476,0,0
939154.txt,P6,SPA,medium,234,5,12,0.051282051,1,0.004273504,1,0.004273504,4,0.017094017,0,0
939633.txt,P6,SPA,medium,285,16,26,0.09122807,5,0.01754386,1,0.003508772,13,0.045614035,0,0
940886.txt,P4,SPA,low,154,5,27,0.175324675,1,0.006493506,0,0,6,0.038961039,0,0
941050.txt,P1,SPA,medium,274,13,15,0.054744526,8,0.02919708,0,0,3,0.010948905,0,0
943687.txt,P5,SPA,medium,295,11,8,0.027118644,13,0.044067797,1,0.003389831,11,0.037288136,0,0
944559.txt,P6,SPA,high,391,15,20,0.051150895,20,0.051150895,4,0.010230179,4,0.010230179,0,0
944834.txt,P8,SPA,medium,305,20,11,0.036065574,5,0.016393443,1,0.003278689,7,0.02295082,0,0
945991.txt,P8,SPA,high,307,9,11,0.035830619,8,0.026058632,0,0,6,0.019543974,0,0
948859.txt,P4,SPA,medium,268,12,20,0.074626866,11,0.041044776,1,0.003731343,5,0.018656716,0,0
950959.txt,P6,SPA,medium,523,23,19,0.036328872,26,0.049713193,0,0,10,0.019120459,0,0
951220.txt,P6,SPA,medium,305,7,18,0.059016393,16,0.052459016,1,0.003278689,14,0.045901639,0,0
952455.txt,P6,SPA,medium,274,15,25,0.091240876,11,0.040145985,0,0,6,0.02189781,0,0
955295.txt,P5,SPA,medium,254,11,36,0.141732283,2,0.007874016,1,0.003937008,2,0.007874016,1,0.003937008
