Filename,Prompt,Language,Score_Level,essay_len,num_sentence,the_count,the_freq,aan_count,aan_freq,one_count,one_freq,demo_sing_count,demo_sing_freq,demo_pl_count,demo_pl_freq
455835.txt,P7,ZHO,medium,373,25,10,0.026809651,8,0.021447721,0,0,10,0.026809651,1,0.002680965
456037.txt,P8,ZHO,high,486,4,16,0.032921811,17,0.034979424,4,0.008230453,5,0.010288066,1,0.002057613
458078.txt,P6,ZHO,medium,376,22,13,0.034574468,8,0.021276596,1,0.002659574,5,0.013297872,0,0
458360.txt,P1,ZHO,medium,262,18,11,0.041984733,2,0.007633588,5,0.019083969,11,0.041984733,0,0
461764.txt,P2,ZHO,high,385,24,10,0.025974026,10,0.025974026,3,0.007792208,5,0.012987013,1,0.002597403
466186.txt,P1,ZHO,medium,360,11,9,0.025,14,0.038888889,2,0.005555556,5,0.013888889,2,0.005555556
466872.txt,P3,ZHO,high,450,17,35,0.077777778,1,0.002222222,0,0,6,0.013333333,1,0.002222222
468447.txt,P1,ZHO,medium,324,20,10,0.030864198,6,0.018518519,4,0.012345679,5,0.015432099,1,0.00308642
468995.txt,P4,ZHO,medium,252,17,8,0.031746032,5,0.01984127,1,0.003968254,7,0.027777778,0,0
470627.txt,P3,ZHO,high,407,22,12,0.029484029,8,0.01965602,2,0.004914005,4,0.00982801,0,0
471491.txt,P3,ZHO,medium,241,16,15,0.062240664,1,0.004149378,0,0,5,0.020746888,1,0.004149378
476013.txt,P6,ZHO,high,338,19,12,0.035502959,15,0.044378698,1,0.00295858,10,0.029585799,0,0
477596.txt,P4,ZHO,medium,343,13,31,0.090379009,7,0.020408163,4,0.011661808,2,0.005830904,0,0
479677.txt,P1,ZHO,high,438,26,9,0.020547945,9,0.020547945,4,0.00913242,13,0.029680365,1,0.002283105
481984.txt,P8,ZHO,medium,379,27,17,0.044854881,8,0.021108179,3,0.007915567,9,0.023746702,1,0.002638522
482048.txt,P3,ZHO,high,408,20,13,0.031862745,3,0.007352941,0,0,4,0.009803922,1,0.00245098
486681.txt,P8,ZHO,medium,313,19,20,0.063897764,6,0.019169329,0,0,10,0.031948882,0,0
487048.txt,P2,ZHO,medium,252,21,12,0.047619048,2,0.007936508,0,0,4,0.015873016,0,0
488264.txt,P1,ZHO,medium,288,15,12,0.041666667,6,0.020833333,3,0.010416667,2,0.006944444,0,0
490274.txt,P8,ZHO,medium,231,11,7,0.03030303,15,0.064935065,3,0.012987013,3,0.012987013,0,0
492740.txt,P1,ZHO,medium,299,17,16,0.053511706,3,0.010033445,4,0.013377926,2,0.006688963,1,0.003344482
494935.txt,P4,ZHO,high,319,18,26,0.081504702,7,0.021943574,0,0,5,0.015673981,1,0.003134796
495844.txt,P4,ZHO,medium,232,18,10,0.043103448,4,0.017241379,0,0,2,0.00862069,2,0.00862069
497916.txt,P7,ZHO,high,334,23,28,0.083832335,7,0.020958084,0,0,0,0,1,0.002994012
498954.txt,P3,ZHO,medium,263,10,6,0.022813688,1,0.003802281,0,0,6,0.022813688,0,0
501161.txt,P3,ZHO,high,426,27,31,0.072769953,2,0.004694836,0,0,16,0.037558685,0,0
502380.txt,P2,ZHO,medium,335,13,13,0.03880597,6,0.017910448,0,0,1,0.002985075,5,0.014925373
505064.txt,P6,ZHO,medium,275,20,15,0.054545455,13,0.047272727,2,0.007272727,2,0.007272727,0,0
508121.txt,P4,ZHO,medium,228,17,13,0.057017544,1,0.004385965,0,0,7,0.030701754,0,0
512079.txt,P2,ZHO,medium,356,28,27,0.075842697,3,0.008426966,0,0,3,0.008426966,4,0.011235955
515895.txt,P2,ZHO,high,390,22,12,0.030769231,3,0.007692308,3,0.007692308,7,0.017948718,1,0.002564103
516153.txt,P4,ZHO,medium,263,23,13,0.049429658,2,0.007604563,1,0.003802281,3,0.011406844,0,0
517446.txt,P6,ZHO,medium,276,11,17,0.061594203,16,0.057971014,0,0,4,0.014492754,1,0.003623188
520764.txt,P6,ZHO,medium,413,26,10,0.024213075,19,0.046004843,0,0,6,0.014527845,0,0
521806.txt,P5,ZHO,high,343,17,24,0.069970845,8,0.023323615,0,0,5,0.014577259,1,0.002915452
521981.txt,P6,ZHO,high,325,14,13,0.04,11,0.033846154,0,0,4,0.012307692,0,0
525771.txt,P5,ZHO,medium,333,28,15,0.045045045,5,0.015015015,0,0,3,0.009009009,0,0
527259.txt,P4,ZHO,medium,356,23,19,0.053370787,7,0.019662921,0,0,11,0.030898876,1,0.002808989
527911.txt,P8,ZHO,medium,298,15,7,0.023489933,8,0.026845638,1,0.003355705,5,0.016778523,0,0
527970.txt,P4,ZHO,medium,317,16,27,0.085173502,8,0.025236593,2,0.006309148,2,0.006309148,1,0.003154574
529930.txt,P3,ZHO,medium,251,17,12,0.047808765,1,0.003984064,2,0.007968127,5,0.019920319,1,0.003984064
530123.txt,P5,ZHO,low,307,16,27,0.087947883,2,0.006514658,5,0.016286645,5,0.016286645,0,0
531960.txt,P7,ZHO,medium,327,24,31,0.094801223,2,0.006116208,3,0.009174312,10,0.03058104,0,0
533016.txt,P3,ZHO,low,167,11,5,0.02994012,2,0.011976048,0,0,0,0,0,0
537366.txt,P6,ZHO,medium,277,16,8,0.028880866,13,0.046931408,1,0.003610108,3,0.010830325,0,0
537398.txt,P1,ZHO,medium,262,6,7,0.026717557,5,0.019083969,6,0.022900763,5,0.019083969,0,0
544370.txt,P4,ZHO,medium,221,15,22,0.099547511,1,0.004524887,0,0,3,0.013574661,0,0
546010.txt,P5,ZHO,medium,320,14,18,0.05625,5,0.015625,1,0.003125,11,0.034375,1,0.003125
546569.txt,P3,ZHO,high,521,26,32,0.061420345,8,0.015355086,2,0.003838772,5,0.009596929,3,0.005758157
547114.txt,P4,ZHO,low,308,12,13,0.042207792,8,0.025974026,0,0,10,0.032467532,0,0
549045.txt,P3,ZHO,medium,195,16,16,0.082051282,3,0.015384615,0,0,2,0.01025641,0,0
549461.txt,P5,ZHO,high,354,24,14,0.039548023,6,0.016949153,1,0.002824859,7,0.019774011,4,0.011299435
549480.txt,P7,ZHO,medium,263,15,7,0.02661597,6,0.022813688,1,0.003802281,9,0.034220532,2,0.007604563
554687.txt,P7,ZHO,high,339,20,25,0.073746313,9,0.026548673,1,0.002949853,9,0.026548673,0,0
554740.txt,P7,ZHO,medium,261,23,16,0.061302682,7,0.026819923,0,0,6,0.022988506,0,0
559741.txt,P3,ZHO,medium,417,24,15,0.035971223,3,0.007194245,0,0,9,0.021582734,2,0.004796163
562974.txt,P8,ZHO,medium,293,11,3,0.010238908,1,0.003412969,2,0.006825939,7,0.023890785,0,0
563838.txt,P5,ZHO,medium,393,18,47,0.119592875,8,0.020356234,2,0.005089059,5,0.012722646,0,0
571475.txt,P7,ZHO,medium,235,12,18,0.076595745,2,0.008510638,0,0,4,0.017021277,2,0.008510638
571580.txt,P8,ZHO,medium,237,11,9,0.037974684,3,0.012658228,3,0.012658228,4,0.016877637,1,0.004219409
574231.txt,P1,ZHO,medium,348,16,8,0.022988506,22,0.063218391,1,0.002873563,6,0.017241379,3,0.00862069
575457.txt,P2,ZHO,medium,307,16,7,0.022801303,6,0.019543974,0,0,6,0.019543974,0,0
580944.txt,P8,ZHO,low,234,15,12,0.051282051,9,0.038461538,1,0.004273504,4,0.017094017,0,0
580962.txt,P8,ZHO,low,229,11,8,0.034934498,2,0.008733624,0,0,6,0.026200873,0,0
582067.txt,P3,ZHO,medium,336,13,11,0.032738095,9,0.026785714,0,0,9,0.026785714,1,0.00297619
583299.txt,P2,ZHO,high,338,22,23,0.068047337,4,0.01183432,0,0,9,0.026627219,0,0
584400.txt,P4,ZHO,high,316,22,11,0.034810127,6,0.018987342,3,0.009493671,2,0.006329114,3,0.009493671
586292.txt,P8,ZHO,medium,339,30,13,0.038348083,5,0.014749263,2,0.005899705,4,0.01179941,2,0.005899705
587034.txt,P1,ZHO,medium,300,14,16,0.053333333,10,0.033333333,1,0.003333333,6,0.02,0,0
588161.txt,P1,ZHO,high,413,22,19,0.046004843,25,0.060532688,3,0.007263923,8,0.01937046,0,0
589458.txt,P4,ZHO,low,156,6,16,0.102564103,3,0.019230769,0,0,1,0.006410256,0,0
591260.txt,P5,ZHO,medium,314,10,25,0.079617834,8,0.025477707,0,0,9,0.02866242,2,0.006369427
592465.txt,P1,ZHO,medium,234,14,6,0.025641026,5,0.021367521,1,0.004273504,3,0.012820513,2,0.008547009
594483.txt,P1,ZHO,medium,429,20,31,0.072261072,10,0.023310023,9,0.020979021,4,0.009324009,2,0.004662005
596040.txt,P3,ZHO,high,539,29,58,0.107606679,5,0.009276438,0,0,5,0.009276438,0,0
597582.txt,P2,ZHO,medium,322,24,15,0.046583851,5,0.01552795,1,0.00310559,7,0.02173913,1,0.00310559
598381.txt,P1,ZHO,low,208,15,3,0.014423077,3,0.014423077,3,0.014423077,1,0.004807692,1,0.004807692
598747.txt,P1,ZHO,low,295,17,10,0.033898305,8,0.027118644,3,0.010169492,7,0.023728814,0,0
600252.txt,P5,ZHO,medium,339,18,15,0.044247788,8,0.02359882,0,0,1,0.002949853,3,0.008849558
600840.txt,P3,ZHO,medium,428,25,15,0.035046729,4,0.009345794,1,0.002336449,14,0.03271028,0,0
603531.txt,P4,ZHO,high,292,19,7,0.023972603,5,0.017123288,0,0,11,0.037671233,1,0.003424658
604328.txt,P1,ZHO,high,467,19,20,0.042826552,26,0.055674518,7,0.014989293,8,0.017130621,0,0
605071.txt,P1,ZHO,medium,248,13,11,0.044354839,7,0.028225806,3,0.012096774,4,0.016129032,1,0.004032258
607506.txt,P4,ZHO,medium,281,20,20,0.071174377,5,0.017793594,2,0.007117438,11,0.039145907,0,0
607967.txt,P2,ZHO,medium,356,22,17,0.047752809,3,0.008426966,1,0.002808989,4,0.011235955,2,0.005617978
611010.txt,P8,ZHO,medium,412,14,21,0.050970874,6,0.014563107,0,0,8,0.019417476,0,0
611015.txt,P1,ZHO,medium,281,11,7,0.024911032,17,0.060498221,0,0,1,0.003558719,0,0
619171.txt,P5,ZHO,medium,366,15,23,0.06284153,5,0.013661202,3,0.008196721,9,0.024590164,0,0
620562.txt,P3,ZHO,medium,211,20,2,0.009478673,4,0.018957346,1,0.004739336,4,0.018957346,0,0
621280.txt,P7,ZHO,medium,316,15,31,0.098101266,8,0.025316456,0,0,6,0.018987342,1,0.003164557
621287.txt,P7,ZHO,medium,308,17,16,0.051948052,3,0.00974026,1,0.003246753,3,0.00974026,0,0
627860.txt,P7,ZHO,medium,344,33,18,0.052325581,6,0.01744186,0,0,5,0.014534884,0,0
628285.txt,P3,ZHO,medium,341,17,10,0.029325513,7,0.020527859,1,0.002932551,9,0.026392962,1,0.002932551
633101.txt,P1,ZHO,medium,281,14,19,0.067615658,16,0.056939502,6,0.021352313,5,0.017793594,0,0
637890.txt,P1,ZHO,medium,300,21,19,0.063333333,6,0.02,2,0.006666667,1,0.003333333,0,0
638441.txt,P2,ZHO,medium,322,22,12,0.037267081,6,0.01863354,0,0,4,0.01242236,0,0
640775.txt,P1,ZHO,medium,306,20,7,0.022875817,5,0.016339869,3,0.009803922,2,0.006535948,0,0
641045.txt,P6,ZHO,high,399,22,14,0.035087719,33,0.082706767,2,0.005012531,2,0.005012531,0,0
642008.txt,P7,ZHO,high,496,24,14,0.028225806,11,0.022177419,0,0,4,0.008064516,2,0.004032258
643139.txt,P7,ZHO,low,227,14,18,0.079295154,1,0.004405286,0,0,0,0,0,0
644115.txt,P2,ZHO,medium,330,28,19,0.057575758,2,0.006060606,0,0,4,0.012121212,0,0
647433.txt,P6,ZHO,high,384,20,11,0.028645833,21,0.0546875,1,0.002604167,2,0.005208333,2,0.005208333
647449.txt,P7,ZHO,medium,243,12,9,0.037037037,4,0.016460905,5,0.020576132,1,0.004115226,0,0
647520.txt,P2,ZHO,high,338,13,14,0.041420118,3,0.00887574,0,0,2,0.00591716,1,0.00295858
650437.txt,P7,ZHO,medium,262,16,15,0.057251908,0,0,1,0.003816794,6,0.022900763,0,0
650486.txt,P3,ZHO,medium,315,21,3,0.00952381,3,0.00952381,0,0,2,0.006349206,1,0.003174603
650562.txt,P5,ZHO,high,338,18,22,0.065088757,10,0.029585799,1,0.00295858,2,0.00591716,1,0.00295858
653273.txt,P3,ZHO,medium,289,23,8,0.027681661,5,0.017301038,1,0.003460208,1,0.003460208,0,0
663999.txt,P2,ZHO,high,385,27,8,0.020779221,4,0.01038961,0,0,3,0.007792208,1,0.002597403
665664.txt,P5,ZHO,medium,308,19,12,0.038961039,1,0.003246753,1,0.003246753,2,0.006493506,0,0
668250.txt,P4,ZHO,high,331,17,30,0.090634441,1,0.003021148,0,0,3,0.009063444,0,0
668750.txt,P4,ZHO,low,301,20,28,0.093023256,3,0.009966777,0,0,9,0.029900332,0,0
670033.txt,P5,ZHO,medium,271,15,26,0.095940959,1,0.003690037,0,0,2,0.007380074,0,0
671215.txt,P1,ZHO,medium,290,15,14,0.048275862,4,0.013793103,6,0.020689655,2,0.006896552,0,0
676302.txt,P5,ZHO,medium,322,22,12,0.037267081,8,0.02484472,0,0,5,0.01552795,2,0.00621118
680446.txt,P6,ZHO,medium,343,17,20,0.058309038,14,0.040816327,2,0.005830904,14,0.040816327,1,0.002915452
687869.txt,P6,ZHO,medium,339,17,17,0.050147493,12,0.03539823,2,0.005899705,4,0.01179941,0,0
690756.txt,P7,ZHO,medium,287,14,19,0.066202091,2,0.006968641,1,0.003484321,5,0.017421603,0,0
693133.txt,P7,ZHO,low,374,17,21,0.056149733,7,0.018716578,6,0.016042781,10,0.026737968,1,0.002673797
697946.txt,P3,ZHO,medium,279,18,6,0.021505376,6,0.021505376,0,0,2,0.007168459,0,0
697953.txt,P4,ZHO,low,261,10,17,0.0651341,4,0.01532567,0,0,4,0.01532567,0,0
698938.txt,P5,ZHO,medium,383,22,23,0.060052219,7,0.018276762,0,0,6,0.015665796,1,0.002610966
701414.txt,P7,ZHO,high,369,21,32,0.086720867,3,0.008130081,0,0,2,0.005420054,6,0.016260163
703283.txt,P6,ZHO,medium,289,20,9,0.031141869,17,0.058823529,1,0.003460208,3,0.010380623,0,0
708302.txt,P1,ZHO,high,277,18,10,0.036101083,8,0.028880866,3,0.010830325,2,0.007220217,0,0
711230.txt,P6,ZHO,medium,311,17,12,0.038585209,16,0.051446945,1,0.003215434,5,0.01607717,0,0
711824.txt,P4,ZHO,high,282,14,17,0.060283688,7,0.024822695,0,0,5,0.017730496,1,0.003546099
712219.txt,P2,ZHO,high,350,25,17,0.048571429,5,0.014285714,0,0,0,0,0,0
712770.txt,P3,ZHO,medium,336,15,18,0.053571429,1,0.00297619,0,0,3,0.008928571,0,0
713667.txt,P4,ZHO,medium,351,19,23,0.065527066,4,0.011396011,1,0.002849003,9,0.025641026,3,0.008547009
714178.txt,P4,ZHO,medium,293,16,23,0.078498294,2,0.006825939,1,0.003412969,7,0.023890785,1,0.003412969
714248.txt,P2,ZHO,high,306,15,15,0.049019608,7,0.022875817,2,0.006535948,5,0.016339869,2,0.006535948
715496.txt,P5,ZHO,medium,287,17,16,0.055749129,1,0.003484321,2,0.006968641,3,0.010452962,0,0
716350.txt,P3,ZHO,medium,318,31,17,0.053459119,3,0.009433962,2,0.006289308,4,0.012578616,0,0
717539.txt,P7,ZHO,medium,281,22,12,0.042704626,2,0.007117438,2,0.007117438,4,0.014234875,1,0.003558719
718508.txt,P2,ZHO,high,315,17,8,0.025396825,7,0.022222222,0,0,3,0.00952381,0,0
718843.txt,P1,ZHO,medium,284,12,13,0.045774648,4,0.014084507,14,0.049295775,2,0.007042254,0,0
720657.txt,P7,ZHO,medium,314,21,19,0.060509554,3,0.00955414,0,0,4,0.012738854,2,0.006369427
722039.txt,P2,ZHO,medium,324,18,14,0.043209877,7,0.021604938,0,0,6,0.018518519,0,0
724509.txt,P4,ZHO,high,335,18,9,0.026865672,4,0.011940299,0,0,14,0.041791045,1,0.002985075
724658.txt,P3,ZHO,medium,303,16,17,0.056105611,4,0.01320132,0,0,3,0.00990099,2,0.00660066
727565.txt,P6,ZHO,medium,392,23,5,0.012755102,24,0.06122449,1,0.00255102,0,0,1,0.00255102
728769.txt,P2,ZHO,medium,337,24,23,0.068249258,3,0.008902077,0,0,2,0.005934718,0,0
731254.txt,P8,ZHO,low,286,20,1,0.003496503,2,0.006993007,2,0.006993007,6,0.020979021,1,0.003496503
735597.txt,P1,ZHO,medium,459,25,33,0.071895425,17,0.037037037,7,0.015250545,1,0.002178649,0,0
735994.txt,P6,ZHO,low,230,15,15,0.065217391,8,0.034782609,0,0,2,0.008695652,0,0
736900.txt,P8,ZHO,medium,301,21,11,0.03654485,3,0.009966777,3,0.009966777,7,0.023255814,0,0
740812.txt,P8,ZHO,medium,419,27,11,0.026252983,6,0.014319809,1,0.002386635,14,0.033412888,0,0
741780.txt,P4,ZHO,low,150,12,4,0.026666667,2,0.013333333,0,0,1,0.006666667,0,0
742034.txt,P8,ZHO,medium,262,9,13,0.049618321,0,0,0,0,4,0.015267176,2,0.007633588
743036.txt,P8,ZHO,medium,312,23,6,0.019230769,4,0.012820513,1,0.003205128,5,0.016025641,1,0.003205128
744121.txt,P7,ZHO,medium,308,20,25,0.081168831,0,0,0,0,4,0.012987013,1,0.003246753
745867.txt,P2,ZHO,low,222,19,5,0.022522523,2,0.009009009,0,0,7,0.031531532,0,0
746338.txt,P2,ZHO,medium,305,18,19,0.062295082,6,0.019672131,0,0,5,0.016393443,1,0.003278689
746516.txt,P4,ZHO,medium,307,27,24,0.078175896,4,0.013029316,1,0.003257329,4,0.013029316,0,0
749625.txt,P6,ZHO,medium,390,18,23,0.058974359,21,0.053846154,1,0.002564103,3,0.007692308,0,0
749940.txt,P3,ZHO,low,135,5,3,0.022222222,1,0.007407407,0,0,0,0,1,0.007407407
751687.txt,P4,ZHO,medium,273,19,6,0.021978022,6,0.021978022,0,0,4,0.014652015,2,0.007326007
753056.txt,P2,ZHO,medium,369,22,5,0.013550136,6,0.016260163,0,0,5,0.013550136,1,0.002710027
753065.txt,P5,ZHO,medium,347,16,18,0.051873199,7,0.020172911,0,0,11,0.031700288,0,0
755389.txt,P5,ZHO,medium,337,18,31,0.091988131,3,0.008902077,0,0,5,0.014836795,1,0.002967359
755746.txt,P6,ZHO,high,400,20,33,0.0825,12,0.03,11,0.0275,4,0.01,1,0.0025
757460.txt,P2,ZHO,low,164,11,8,0.048780488,6,0.036585366,0,0,2,0.012195122,0,0
759317.txt,P4,ZHO,medium,299,19,21,0.070234114,7,0.023411371,1,0.003344482,7,0.023411371,0,0
761737.txt,P6,ZHO,low,167,8,3,0.017964072,9,0.053892216,0,0,6,0.035928144,0,0
762665.txt,P6,ZHO,medium,296,21,12,0.040540541,6,0.02027027,0,0,7,0.023648649,1,0.003378378
764004.txt,P1,ZHO,medium,283,13,17,0.060070671,6,0.021201413,4,0.014134276,6,0.021201413,0,0
766006.txt,P7,ZHO,medium,294,20,31,0.105442177,5,0.017006803,0,0,3,0.010204082,0,0
766494.txt,P2,ZHO,low,380,21,15,0.039473684,2,0.005263158,1,0.002631579,12,0.031578947,1,0.002631579
766537.txt,P3,ZHO,low,248,18,2,0.008064516,4,0.016129032,1,0.004032258,9,0.036290323,1,0.004032258
770544.txt,P3,ZHO,medium,266,15,5,0.018796992,1,0.003759398,0,0,3,0.011278195,1,0.003759398
774257.txt,P8,ZHO,medium,321,25,9,0.028037383,9,0.028037383,1,0.003115265,6,0.018691589,0,0
774885.txt,P8,ZHO,medium,328,23,8,0.024390244,5,0.015243902,1,0.00304878,5,0.015243902,4,0.012195122
775353.txt,P5,ZHO,medium,346,16,17,0.049132948,5,0.014450867,1,0.002890173,10,0.028901734,1,0.002890173
776970.txt,P6,ZHO,high,346,19,20,0.057803468,9,0.026011561,0,0,7,0.020231214,0,0
777202.txt,P8,ZHO,medium,348,13,20,0.057471264,2,0.005747126,1,0.002873563,10,0.028735632,1,0.002873563
782019.txt,P5,ZHO,medium,338,16,12,0.035502959,2,0.00591716,1,0.00295858,6,0.017751479,3,0.00887574
783824.txt,P1,ZHO,medium,257,21,2,0.007782101,12,0.046692607,2,0.007782101,2,0.007782101,0,0
783963.txt,P7,ZHO,medium,353,18,24,0.067988669,4,0.011331445,0,0,12,0.033994334,0,0
785582.txt,P8,ZHO,medium,377,22,9,0.023872679,10,0.026525199,0,0,14,0.037135279,0,0
786523.txt,P4,ZHO,low,29,2,0,0,0,0,0,0,0,0,0,0
786848.txt,P6,ZHO,high,390,16,10,0.025641026,14,0.035897436,2,0.005128205,4,0.01025641,1,0.002564103
788241.txt,P6,ZHO,medium,536,37,20,0.037313433,21,0.039179104,1,0.001865672,2,0.003731343,1,0.001865672
790024.txt,P6,ZHO,high,316,12,20,0.063291139,7,0.022151899,2,0.006329114,5,0.015822785,1,0.003164557
791501.txt,P2,ZHO,low,107,14,4,0.037383178,1,0.009345794,0,0,2,0.018691589,0,0
796634.txt,P4,ZHO,medium,362,19,59,0.162983425,1,0.002762431,1,0.002762431,3,0.008287293,0,0
797853.txt,P1,ZHO,medium,452,21,18,0.039823009,5,0.011061947,7,0.015486726,4,0.008849558,0,0
798434.txt,P8,ZHO,medium,297,16,21,0.070707071,2,0.006734007,1,0.003367003,9,0.03030303,0,0
798946.txt,P8,ZHO,medium,325,14,2,0.006153846,10,0.030769231,2,0.006153846,5,0.015384615,1,0.003076923
799621.txt,P3,ZHO,high,415,22,19,0.045783133,6,0.014457831,3,0.007228916,9,0.021686747,3,0.007228916
800942.txt,P2,ZHO,medium,363,29,15,0.041322314,4,0.011019284,0,0,3,0.008264463,1,0.002754821
806208.txt,P1,ZHO,medium,327,14,20,0.06116208,10,0.03058104,3,0.009174312,7,0.021406728,0,0
809144.txt,P4,ZHO,medium,360,24,15,0.041666667,8,0.022222222,1,0.002777778,4,0.011111111,1,0.002777778
813047.txt,P3,ZHO,high,554,29,26,0.046931408,16,0.028880866,0,0,7,0.012635379,0,0
818350.txt,P4,ZHO,medium,281,15,34,0.120996441,5,0.017793594,2,0.007117438,4,0.014234875,0,0
825050.txt,P1,ZHO,high,366,19,15,0.040983607,17,0.046448087,1,0.00273224,9,0.024590164,1,0.00273224
827942.txt,P5,ZHO,medium,377,24,29,0.076923077,1,0.00265252,2,0.00530504,6,0.015915119,1,0.00265252
828251.txt,P8,ZHO,medium,320,14,12,0.0375,6,0.01875,0,0,9,0.028125,0,0
828252.txt,P1,ZHO,high,344,20,11,0.031976744,11,0.031976744,4,0.011627907,3,0.00872093,2,0.005813953
828924.txt,P6,ZHO,medium,255,16,12,0.047058824,5,0.019607843,0,0,5,0.019607843,0,0
830184.txt,P5,ZHO,high,408,17,19,0.046568627,13,0.031862745,0,0,6,0.014705882,0,0
832034.txt,P4,ZHO,medium,335,14,19,0.056716418,4,0.011940299,0,0,7,0.020895522,1,0.002985075
832560.txt,P1,ZHO,high,340,24,16,0.047058824,10,0.029411765,1,0.002941176,1,0.002941176,0,0
833532.txt,P2,ZHO,medium,406,29,16,0.039408867,14,0.034482759,0,0,11,0.027093596,0,0
833758.txt,P2,ZHO,medium,452,36,46,0.101769912,14,0.030973451,1,0.002212389,3,0.006637168,1,0.002212389
835982.txt,P6,ZHO,medium,364,20,21,0.057692308,16,0.043956044,0,0,2,0.005494505,1,0.002747253
842892.txt,P8,ZHO,medium,317,22,17,0.05362776,4,0.012618297,1,0.003154574,3,0.009463722,1,0.003154574
843995.txt,P3,ZHO,medium,243,12,9,0.037037037,0,0,0,0,6,0.024691358,1,0.004115226
846170.txt,P8,ZHO,medium,426,16,45,0.105633803,6,0.014084507,2,0.004694836,8,0.018779343,0,0
846507.txt,P8,ZHO,medium,339,28,20,0.05899705,1,0.002949853,0,0,13,0.038348083,1,0.002949853
847521.txt,P4,ZHO,medium,238,12,10,0.042016807,3,0.012605042,2,0.008403361,4,0.016806723,0,0
848864.txt,P7,ZHO,medium,342,21,10,0.029239766,14,0.040935673,0,0,3,0.00877193,1,0.002923977
850101.txt,P2,ZHO,low,226,12,8,0.03539823,4,0.017699115,0,0,4,0.017699115,2,0.008849558
850865.txt,P7,ZHO,medium,419,26,48,0.114558473,4,0.009546539,0,0,5,0.011933174,0,0
852234.txt,P1,ZHO,medium,327,21,5,0.01529052,5,0.01529052,3,0.009174312,8,0.024464832,0,0
852539.txt,P5,ZHO,medium,358,26,17,0.047486034,8,0.022346369,1,0.002793296,10,0.027932961,0,0
852550.txt,P1,ZHO,high,418,20,15,0.035885167,5,0.011961722,4,0.009569378,2,0.004784689,0,0
857113.txt,P7,ZHO,medium,261,19,19,0.072796935,1,0.003831418,0,0,6,0.022988506,0,0
859857.txt,P1,ZHO,medium,253,12,13,0.051383399,5,0.019762846,2,0.007905138,2,0.007905138,3,0.011857708
861537.txt,P1,ZHO,medium,362,15,19,0.052486188,10,0.027624309,2,0.005524862,4,0.011049724,0,0
862405.txt,P5,ZHO,high,374,18,20,0.053475936,4,0.010695187,1,0.002673797,6,0.016042781,0,0
864046.txt,P3,ZHO,medium,300,13,7,0.023333333,6,0.02,0,0,4,0.013333333,0,0
865110.txt,P6,ZHO,medium,366,16,4,0.010928962,11,0.030054645,1,0.00273224,8,0.021857923,3,0.008196721
865222.txt,P4,ZHO,high,335,26,14,0.041791045,4,0.011940299,0,0,8,0.023880597,1,0.002985075
869817.txt,P3,ZHO,medium,260,15,17,0.065384615,2,0.007692308,0,0,7,0.026923077,0,0
874882.txt,P8,ZHO,medium,286,18,15,0.052447552,1,0.003496503,8,0.027972028,4,0.013986014,3,0.01048951
881608.txt,P7,ZHO,high,377,14,22,0.058355438,5,0.013262599,3,0.00795756,9,0.023872679,5,0.013262599
885215.txt,P4,ZHO,medium,288,13,24,0.083333333,3,0.010416667,0,0,14,0.048611111,0,0
885493.txt,P3,ZHO,medium,238,18,15,0.06302521,4,0.016806723,0,0,3,0.012605042,1,0.004201681
892336.txt,P2,ZHO,medium,318,20,26,0.081761006,6,0.018867925,3,0.009433962,4,0.012578616,0,0
900973.txt,P6,ZHO,medium,267,12,12,0.04494382,11,0.041198502,1,0.003745318,3,0.011235955,0,0
904416.txt,P1,ZHO,high,350,15,11,0.031428571,9,0.025714286,3,0.008571429,9,0.025714286,3,0.008571429
906682.txt,P6,ZHO,high,322,15,24,0.074534161,10,0.031055901,1,0.00310559,6,0.01863354,0,0
907400.txt,P2,ZHO,high,561,25,31,0.055258467,10,0.017825312,5,0.008912656,14,0.024955437,0,0
908682.txt,P3,ZHO,high,356,18,18,0.050561798,13,0.036516854,1,0.002808989,6,0.016853933,0,0
913507.txt,P1,ZHO,medium,495,20,75,0.151515152,3,0.006060606,0,0,7,0.014141414,0,0
914382.txt,P2,ZHO,medium,309,18,5,0.01618123,2,0.006472492,0,0,1,0.003236246,0,0
916327.txt,P6,ZHO,medium,342,15,10,0.029239766,20,0.058479532,0,0,5,0.014619883,2,0.005847953
919819.txt,P2,ZHO,high,324,15,12,0.037037037,4,0.012345679,2,0.00617284,7,0.021604938,2,0.00617284
920641.txt,P1,ZHO,high,298,17,8,0.026845638,18,0.060402685,4,0.013422819,1,0.003355705,0,0
924846.txt,P8,ZHO,medium,386,20,15,0.038860104,6,0.015544041,2,0.005181347,9,0.023316062,0,0
925319.txt,P2,ZHO,medium,383,18,14,0.036553525,6,0.015665796,2,0.005221932,6,0.015665796,0,0
932106.txt,P6,ZHO,high,477,23,16,0.033542977,17,0.035639413,0,0,2,0.004192872,2,0.004192872
932303.txt,P2,ZHO,medium,313,16,9,0.028753994,5,0.015974441,1,0.003194888,5,0.015974441,0,0
932367.txt,P4,ZHO,medium,314,21,28,0.089171975,3,0.00955414,1,0.003184713,8,0.025477707,4,0.012738854
932623.txt,P4,ZHO,medium,257,12,9,0.035019455,2,0.007782101,0,0,9,0.035019455,0,0
